,Origin City,Origin Airport,Destination City,Destination Airport,Date,Route Number,Distance (km),Price
2205,SEDONA,PHX,SANTA BARBARA,SBA,2025/07/21,28,727.61,255.47
2206,"SANTA FE, NEW MEXICO",SAF,SEDONA,PHX,2025/07/13,28,536.22,317.75
2207,SEDONA,PHX,YELLOWSTONE NATIONAL PARK,JAC,2025/07/17,28,1086.49,343.30
2208,YELLOWSTONE NATIONAL PARK,JAC,SANTA BARBARA,SBA,2025/07/21,28,1375.17,415.65
2209,SAN DIEGO,SAN,YELLOWSTONE NATIONAL PARK,JAC,2025/07/09,28,1439.17,246.81
2210,YELLOWSTONE NATIONAL PARK,JAC,"SANTA FE, NEW MEXICO",SAF,2025/07/13,28,1064.8,567.22
2211,"SANTA FE, NEW MEXICO",SAF,SEDONA,PHX,2025/07/17,28,536.22,285.50
2212,YELLOWSTONE NATIONAL PARK,JAC,SEDONA,PHX,2025/07/13,28,1086.49,338.93
2213,SEDONA,PHX,"SANTA FE, NEW MEXICO",SAF,2025/07/17,28,536.22,289.87
2214,"SANTA FE, NEW MEXICO",SAF,SANTA BARBARA,SBA,2025/07/21,28,1259.33,333.81
2215,SAN DIEGO,SAN,SEDONA,PHX,2025/07/09,28,553.11,157.58
2216,SEDONA,PHX,"SANTA FE, NEW MEXICO",SAF,2025/07/13,28,536.22,289.87
2217,"SANTA FE, NEW MEXICO",SAF,YELLOWSTONE NATIONAL PARK,JAC,2025/07/17,28,1064.8,390.79
2218,SEDONA,PHX,YELLOWSTONE NATIONAL PARK,JAC,2025/07/13,28,1086.49,244.66
2219,YELLOWSTONE NATIONAL PARK,JAC,"SANTA FE, NEW MEXICO",SAF,2025/07/17,28,1064.8,339.26
2220,SAN ANTONIO,SAT,"SANTA FE, NEW MEXICO",SAF,2025/07/05,28,985.21,244.66
2221,"SANTA FE, NEW MEXICO",SAF,SAN DIEGO,SAN,2025/07/09,28,1082.63,242.44
2222,SAN DIEGO,SAN,YELLOWSTONE NATIONAL PARK,JAC,2025/07/13,28,1439.17,329.58
2223,SAN DIEGO,SAN,SEDONA,PHX,2025/07/13,28,553.11,228.60
2224,"SANTA FE, NEW MEXICO",SAF,YELLOWSTONE NATIONAL PARK,JAC,2025/07/09,28,1064.8,334.89
2225,YELLOWSTONE NATIONAL PARK,JAC,SAN DIEGO,SAN,2025/07/13,28,1439.17,294.86
2226,SAN DIEGO,SAN,SEDONA,PHX,2025/07/17,28,553.11,219.93
2227,SEDONA,PHX,SAN DIEGO,SAN,2025/07/17,28,553.11,219.93
2228,SAN DIEGO,SAN,SANTA BARBARA,SBA,2025/07/21,28,302.28,178.01
2229,"SANTA FE, NEW MEXICO",SAF,SEDONA,PHX,2025/07/09,28,536.22,294.92
2230,SEDONA,PHX,SAN DIEGO,SAN,2025/07/13,28,553.11,182.31
2231,SAN DIEGO,SAN,YELLOWSTONE NATIONAL PARK,JAC,2025/07/17,28,1439.17,329.58
2232,YELLOWSTONE NATIONAL PARK,JAC,SAN DIEGO,SAN,2025/07/17,28,1439.17,216.38
2233,SAN ANTONIO,SAT,YELLOWSTONE NATIONAL PARK,JAC,2025/07/05,28,1992.99,311.31
2234,YELLOWSTONE NATIONAL PARK,JAC,SAN DIEGO,SAN,2025/07/09,28,1439.17,206.71
2235,SAN DIEGO,SAN,"SANTA FE, NEW MEXICO",SAF,2025/07/13,28,1082.63,328.57
2236,YELLOWSTONE NATIONAL PARK,JAC,"SANTA FE, NEW MEXICO",SAF,2025/07/09,28,1064.8,339.26
2237,"SANTA FE, NEW MEXICO",SAF,SAN DIEGO,SAN,2025/07/13,28,1082.63,327.43
2238,YELLOWSTONE NATIONAL PARK,JAC,SEDONA,PHX,2025/07/09,28,1086.49,242.51
2239,SAN DIEGO,SAN,"SANTA FE, NEW MEXICO",SAF,2025/07/17,28,1082.63,328.57
2240,"SANTA FE, NEW MEXICO",SAF,SAN DIEGO,SAN,2025/07/17,28,1082.63,295.18
2241,SAN ANTONIO,SAT,SEDONA,PHX,2025/07/05,28,1386.48,236.06
2242,SEDONA,PHX,SAN DIEGO,SAN,2025/07/09,28,553.11,157.58
2243,SEDONA,PHX,"SANTA FE, NEW MEXICO",SAF,2025/07/09,28,536.22,289.87
2244,SEDONA,PHX,YELLOWSTONE NATIONAL PARK,JAC,2025/07/09,28,1086.49,244.66
2245,SANTA BARBARA,SBA,SAN DIEGO,SAN,2025/07/01,28,302.28,178.01
2246,SAN DIEGO,SAN,SAN ANTONIO,SAT,2025/07/05,28,1812.29,255.41
2247,SAN ANTONIO,SAT,"SANTA FE, NEW MEXICO",SAF,2025/07/09,28,985.21,244.66
2248,SAN ANTONIO,SAT,YELLOWSTONE NATIONAL PARK,JAC,2025/07/09,28,1992.99,311.31
2249,SAN ANTONIO,SAT,SEDONA,PHX,2025/07/09,28,1386.48,236.06
2250,SAN DIEGO,SAN,"SANTA FE, NEW MEXICO",SAF,2025/07/05,28,1082.63,299.55
2251,"SANTA FE, NEW MEXICO",SAF,SAN ANTONIO,SAT,2025/07/09,28,985.21,240.29
2252,SAN ANTONIO,SAT,YELLOWSTONE NATIONAL PARK,JAC,2025/07/13,28,1992.99,291.96
2253,SAN ANTONIO,SAT,SEDONA,PHX,2025/07/13,28,1386.48,236.06
2254,YELLOWSTONE NATIONAL PARK,JAC,SAN ANTONIO,SAT,2025/07/13,28,1992.99,448.97
2255,SAN ANTONIO,SAT,SEDONA,PHX,2025/07/17,28,1386.48,236.06
2256,SEDONA,PHX,SAN ANTONIO,SAT,2025/07/17,28,1386.48,231.69
2257,SAN ANTONIO,SAT,SANTA BARBARA,SBA,2025/07/21,28,2072.51,236.06
2258,SEDONA,PHX,SAN ANTONIO,SAT,2025/07/13,28,1386.48,236.06
2259,SAN ANTONIO,SAT,YELLOWSTONE NATIONAL PARK,JAC,2025/07/17,28,1992.99,318.83
2260,YELLOWSTONE NATIONAL PARK,JAC,SAN ANTONIO,SAT,2025/07/17,28,1992.99,291.96
2261,SAN DIEGO,SAN,YELLOWSTONE NATIONAL PARK,JAC,2025/07/05,28,1439.17,164.29
2262,YELLOWSTONE NATIONAL PARK,JAC,SAN ANTONIO,SAT,2025/07/09,28,1992.99,291.96
2263,SAN ANTONIO,SAT,"SANTA FE, NEW MEXICO",SAF,2025/07/13,28,985.21,244.66
2264,"SANTA FE, NEW MEXICO",SAF,SAN ANTONIO,SAT,2025/07/13,28,985.21,373.65
2265,SAN ANTONIO,SAT,"SANTA FE, NEW MEXICO",SAF,2025/07/17,28,985.21,244.66
2266,"SANTA FE, NEW MEXICO",SAF,SAN ANTONIO,SAT,2025/07/17,28,985.21,240.29
2267,SAN DIEGO,SAN,SEDONA,PHX,2025/07/05,28,553.11,197.42
2268,SEDONA,PHX,SAN ANTONIO,SAT,2025/07/09,28,1386.48,231.69
2269,SANTA BARBARA,SBA,"SANTA FE, NEW MEXICO",SAF,2025/07/01,28,1259.33,241.43
2270,"SANTA FE, NEW MEXICO",SAF,SAN ANTONIO,SAT,2025/07/05,28,985.21,240.29
2271,SAN ANTONIO,SAT,SAN DIEGO,SAN,2025/07/09,28,1812.29,251.04
2272,"SANTA FE, NEW MEXICO",SAF,SAN DIEGO,SAN,2025/07/05,28,1082.63,242.44
2273,SAN DIEGO,SAN,SAN ANTONIO,SAT,2025/07/09,28,1812.29,255.41
2274,"SANTA FE, NEW MEXICO",SAF,YELLOWSTONE NATIONAL PARK,JAC,2025/07/05,28,1064.8,390.79
2275,SAN ANTONIO,SAT,SAN DIEGO,SAN,2025/07/13,28,1812.29,255.41
2276,SAN DIEGO,SAN,SAN ANTONIO,SAT,2025/07/13,28,1812.29,329.58
2277,SAN ANTONIO,SAT,SAN DIEGO,SAN,2025/07/17,28,1812.29,255.41
2278,SAN DIEGO,SAN,SAN ANTONIO,SAT,2025/07/17,28,1812.29,255.41
2279,"SANTA FE, NEW MEXICO",SAF,SEDONA,PHX,2025/07/05,28,536.22,285.50
2280,SANTA BARBARA,SBA,YELLOWSTONE NATIONAL PARK,JAC,2025/07/01,28,1375.17,232.83
2281,YELLOWSTONE NATIONAL PARK,JAC,SAN ANTONIO,SAT,2025/07/05,28,1992.99,425.26
2282,YELLOWSTONE NATIONAL PARK,JAC,SAN DIEGO,SAN,2025/07/05,28,1439.17,204.88
2283,YELLOWSTONE NATIONAL PARK,JAC,"SANTA FE, NEW MEXICO",SAF,2025/07/05,28,1064.8,567.22
2284,YELLOWSTONE NATIONAL PARK,JAC,SEDONA,PHX,2025/07/05,28,1086.49,352.22
2285,SANTA BARBARA,SBA,SEDONA,PHX,2025/07/01,28,727.61,165.17
2286,SEDONA,PHX,SAN ANTONIO,SAT,2025/07/05,28,1386.48,231.69
2287,SEDONA,PHX,SAN DIEGO,SAN,2025/07/05,28,553.11,211.33
2288,SEDONA,PHX,"SANTA FE, NEW MEXICO",SAF,2025/07/05,28,536.22,289.87
2289,SEDONA,PHX,YELLOWSTONE NATIONAL PARK,JAC,2025/07/05,28,1086.49,244.66
2290,SANTA BARBARA,SBA,SAN ANTONIO,SAT,2025/08/01,29,2072.51,236.06
2291,SAN ANTONIO,SAT,SAN DIEGO,SAN,2025/08/05,29,1812.29,251.04
2292,SAN DIEGO,SAN,"SANTA FE, NEW MEXICO",SAF,2025/08/09,29,1082.63,246.81
2293,"SANTA FE, NEW MEXICO",SAF,YELLOWSTONE NATIONAL PARK,JAC,2025/08/13,29,1064.8,271.46
2294,YELLOWSTONE NATIONAL PARK,JAC,SEDONA,PHX,2025/08/17,29,1086.49,210.26
2295,SEDONA,PHX,SANTA BARBARA,SBA,2025/08/21,29,727.61,210.26
2296,"SANTA FE, NEW MEXICO",SAF,SEDONA,PHX,2025/08/13,29,,285.50
2297,SEDONA,PHX,YELLOWSTONE NATIONAL PARK,JAC,2025/08/17,29,1086.49,244.66
2298,YELLOWSTONE NATIONAL PARK,JAC,SANTA BARBARA,SBA,2025/08/21,29,1375.17,348.93
2299,SAN DIEGO,SAN,YELLOWSTONE NATIONAL PARK,JAC,2025/08/09,29,1439.17,274.76
2300,YELLOWSTONE NATIONAL PARK,JAC,"SANTA FE, NEW MEXICO",SAF,2025/08/13,29,1064.8,280.88
2301,"SANTA FE, NEW MEXICO",SAF,SEDONA,PHX,2025/08/17,29,,317.75
2302,YELLOWSTONE NATIONAL PARK,JAC,SEDONA,PHX,2025/08/13,29,1086.49,210.26
2303,SEDONA,PHX,"SANTA FE, NEW MEXICO",SAF,2025/08/17,29,,289.87
2304,"SANTA FE, NEW MEXICO",SAF,SANTA BARBARA,SBA,2025/08/21,29,1259.33,237.06
2305,SAN DIEGO,SAN,SEDONA,PHX,2025/08/09,29,553.11,219.93
2306,SEDONA,PHX,"SANTA FE, NEW MEXICO",SAF,2025/08/13,29,,289.87
2307,"SANTA FE, NEW MEXICO",SAF,YELLOWSTONE NATIONAL PARK,JAC,2025/08/17,29,1064.8,430.56
2308,SEDONA,PHX,YELLOWSTONE NATIONAL PARK,JAC,2025/08/13,29,1086.49,244.66
2309,YELLOWSTONE NATIONAL PARK,JAC,"SANTA FE, NEW MEXICO",SAF,2025/08/17,29,1064.8,534.65
2310,SAN ANTONIO,SAT,"SANTA FE, NEW MEXICO",SAF,2025/08/05,29,985.21,244.66
2311,"SANTA FE, NEW MEXICO",SAF,SAN DIEGO,SAN,2025/08/09,29,1082.63,242.44
2312,SAN DIEGO,SAN,YELLOWSTONE NATIONAL PARK,JAC,2025/08/13,29,1439.17,130.71
2313,SAN DIEGO,SAN,SEDONA,PHX,2025/08/13,29,553.11,157.58
2314,"SANTA FE, NEW MEXICO",SAF,YELLOWSTONE NATIONAL PARK,JAC,2025/08/09,29,1064.8,271.46
2315,YELLOWSTONE NATIONAL PARK,JAC,SAN DIEGO,SAN,2025/08/13,29,1439.17,173.71
2316,SAN DIEGO,SAN,SEDONA,PHX,2025/08/17,29,553.11,157.58
2317,SEDONA,PHX,SAN DIEGO,SAN,2025/08/17,29,553.11,157.58
2318,SAN DIEGO,SAN,SANTA BARBARA,SBA,2025/08/21,29,302.28,178.01
2319,"SANTA FE, NEW MEXICO",SAF,SEDONA,PHX,2025/08/09,29,,285.50
2320,SEDONA,PHX,SAN DIEGO,SAN,2025/08/13,29,553.11,157.58
2321,SAN DIEGO,SAN,YELLOWSTONE NATIONAL PARK,JAC,2025/08/17,29,1439.17,246.81
2322,YELLOWSTONE NATIONAL PARK,JAC,SAN DIEGO,SAN,2025/08/17,29,1439.17,173.71
2323,SAN ANTONIO,SAT,YELLOWSTONE NATIONAL PARK,JAC,2025/08/05,29,1992.99,291.96
2324,YELLOWSTONE NATIONAL PARK,JAC,SAN DIEGO,SAN,2025/08/09,29,1439.17,238.96
2325,SAN DIEGO,SAN,"SANTA FE, NEW MEXICO",SAF,2025/08/13,29,1082.63,246.81
2326,YELLOWSTONE NATIONAL PARK,JAC,"SANTA FE, NEW MEXICO",SAF,2025/08/09,29,1064.8,505.62
2327,"SANTA FE, NEW MEXICO",SAF,SAN DIEGO,SAN,2025/08/13,29,1082.63,242.44
2328,YELLOWSTONE NATIONAL PARK,JAC,SEDONA,PHX,2025/08/09,29,1086.49,352.22
2329,SAN DIEGO,SAN,"SANTA FE, NEW MEXICO",SAF,2025/08/17,29,1082.63,299.55
2330,"SANTA FE, NEW MEXICO",SAF,SAN DIEGO,SAN,2025/08/17,29,1082.63,327.43
2331,SAN ANTONIO,SAT,SEDONA,PHX,2025/08/05,29,1386.48,236.06
2332,SEDONA,PHX,SAN DIEGO,SAN,2025/08/09,29,553.11,219.93
2333,SEDONA,PHX,"SANTA FE, NEW MEXICO",SAF,2025/08/09,29,,289.87
2334,SEDONA,PHX,YELLOWSTONE NATIONAL PARK,JAC,2025/08/09,29,1086.49,244.66
2335,SANTA BARBARA,SBA,SAN DIEGO,SAN,2025/08/01,29,302.28,178.01
2336,SAN DIEGO,SAN,SAN ANTONIO,SAT,2025/08/05,29,1812.29,255.41
2337,SAN ANTONIO,SAT,"SANTA FE, NEW MEXICO",SAF,2025/08/09,29,985.21,244.66
2338,SAN ANTONIO,SAT,YELLOWSTONE NATIONAL PARK,JAC,2025/08/09,29,1992.99,311.31
2339,SAN ANTONIO,SAT,SEDONA,PHX,2025/08/09,29,1386.48,236.06
2340,SAN DIEGO,SAN,"SANTA FE, NEW MEXICO",SAF,2025/08/05,29,1082.63,246.81
2341,"SANTA FE, NEW MEXICO",SAF,SAN ANTONIO,SAT,2025/08/09,29,985.21,240.29
2342,SAN ANTONIO,SAT,YELLOWSTONE NATIONAL PARK,JAC,2025/08/13,29,1992.99,311.31
2343,SAN ANTONIO,SAT,SEDONA,PHX,2025/08/13,29,1386.48,236.06
2344,YELLOWSTONE NATIONAL PARK,JAC,SAN ANTONIO,SAT,2025/08/13,29,1992.99,291.96
2345,SAN ANTONIO,SAT,SEDONA,PHX,2025/08/17,29,1386.48,236.06
2346,SEDONA,PHX,SAN ANTONIO,SAT,2025/08/17,29,1386.48,236.06
2347,SAN ANTONIO,SAT,SANTA BARBARA,SBA,2025/08/21,29,2072.51,236.06
2348,SEDONA,PHX,SAN ANTONIO,SAT,2025/08/13,29,1386.48,231.69
2349,SAN ANTONIO,SAT,YELLOWSTONE NATIONAL PARK,JAC,2025/08/17,29,1992.99,291.96
2350,YELLOWSTONE NATIONAL PARK,JAC,SAN ANTONIO,SAT,2025/08/17,29,1992.99,304.53
2351,SAN DIEGO,SAN,YELLOWSTONE NATIONAL PARK,JAC,2025/08/05,29,1439.17,130.71
2352,YELLOWSTONE NATIONAL PARK,JAC,SAN ANTONIO,SAT,2025/08/09,29,1992.99,425.26
2353,SAN ANTONIO,SAT,"SANTA FE, NEW MEXICO",SAF,2025/08/13,29,985.21,244.66
2354,"SANTA FE, NEW MEXICO",SAF,SAN ANTONIO,SAT,2025/08/13,29,985.21,240.29
2355,SAN ANTONIO,SAT,"SANTA FE, NEW MEXICO",SAF,2025/08/17,29,985.21,244.66
2356,"SANTA FE, NEW MEXICO",SAF,SAN ANTONIO,SAT,2025/08/17,29,985.21,251.04
2357,SAN DIEGO,SAN,SEDONA,PHX,2025/08/05,29,553.11,219.93
2358,SEDONA,PHX,SAN ANTONIO,SAT,2025/08/09,29,1386.48,231.69
2359,SANTA BARBARA,SBA,"SANTA FE, NEW MEXICO",SAF,2025/08/01,29,1259.33,389.52
2360,"SANTA FE, NEW MEXICO",SAF,SAN ANTONIO,SAT,2025/08/05,29,985.21,240.29
2361,SAN ANTONIO,SAT,SAN DIEGO,SAN,2025/08/09,29,1812.29,251.04
2362,"SANTA FE, NEW MEXICO",SAF,SAN DIEGO,SAN,2025/08/05,29,1082.63,242.44
2363,SAN DIEGO,SAN,SAN ANTONIO,SAT,2025/08/09,29,1812.29,255.41
2364,"SANTA FE, NEW MEXICO",SAF,YELLOWSTONE NATIONAL PARK,JAC,2025/08/05,29,1064.8,271.46
2365,SAN ANTONIO,SAT,SAN DIEGO,SAN,2025/08/13,29,1812.29,251.04
2366,SAN DIEGO,SAN,SAN ANTONIO,SAT,2025/08/13,29,1812.29,255.41
2367,SAN ANTONIO,SAT,SAN DIEGO,SAN,2025/08/17,29,1812.29,251.04
2368,SAN DIEGO,SAN,SAN ANTONIO,SAT,2025/08/17,29,1812.29,255.41
2369,"SANTA FE, NEW MEXICO",SAF,SEDONA,PHX,2025/08/05,29,,285.50
2370,SANTA BARBARA,SBA,YELLOWSTONE NATIONAL PARK,JAC,2025/08/01,29,1375.17,335.77
2371,YELLOWSTONE NATIONAL PARK,JAC,SAN ANTONIO,SAT,2025/08/05,29,1992.99,297.01
2372,YELLOWSTONE NATIONAL PARK,JAC,SAN DIEGO,SAN,2025/08/05,29,1439.17,255.08
2373,YELLOWSTONE NATIONAL PARK,JAC,"SANTA FE, NEW MEXICO",SAF,2025/08/05,29,1064.8,441.38
2374,YELLOWSTONE NATIONAL PARK,JAC,SEDONA,PHX,2025/08/05,29,1086.49,244.66
2375,SANTA BARBARA,SBA,SEDONA,PHX,2025/08/01,29,727.61,236.12
2376,SEDONA,PHX,SAN ANTONIO,SAT,2025/08/05,29,1386.48,231.69
2377,SEDONA,PHX,SAN DIEGO,SAN,2025/08/05,29,553.11,219.93
2378,SEDONA,PHX,"SANTA FE, NEW MEXICO",SAF,2025/08/05,29,,289.87
2379,SEDONA,PHX,YELLOWSTONE NATIONAL PARK,JAC,2025/08/05,29,1086.49,244.66
2380,SANTA BARBARA,SBA,PALM SPRINGS,PSP,2025/07/01,30,297.54,178.01
2381,PALM SPRINGS,PSP,CHICAGO,ORD,2025/07/05,30,2674.32,223.16
2382,CHICAGO,ORD,NAPA VALLEY,SFO,2025/07/09,30,662.92,95.49
2383,NAPA VALLEY,SFO,"PORTLAND, OREGON",PDX,2025/07/13,30,2429.25,101.94
2384,"PORTLAND, OREGON",PDX,"JACKSON HOLE, WYOMING",JAC,2025/07/17,30,988.55,348.93
2385,"JACKSON HOLE, WYOMING",JAC,SANTA BARBARA,SBA,2025/07/21,30,1301.87,415.65
2386,NAPA VALLEY,SFO,"JACKSON HOLE, WYOMING",JAC,2025/07/13,30,1440.71,150.31
2387,"JACKSON HOLE, WYOMING",JAC,"PORTLAND, OREGON",PDX,2025/07/17,30,988.55,348.93
2388,"PORTLAND, OREGON",PDX,SANTA BARBARA,SBA,2025/07/21,30,1259.74,184.13
2389,CHICAGO,ORD,"PORTLAND, OREGON",PDX,2025/07/09,30,2822.87,110.54
2390,"PORTLAND, OREGON",PDX,NAPA VALLEY,SFO,2025/07/13,30,2429.25,101.94
2391,NAPA VALLEY,SFO,"JACKSON HOLE, WYOMING",JAC,2025/07/17,30,1440.71,361.57
2392,"PORTLAND, OREGON",PDX,"JACKSON HOLE, WYOMING",JAC,2025/07/13,30,988.55,210.26
2393,"JACKSON HOLE, WYOMING",JAC,NAPA VALLEY,SFO,2025/07/17,30,1440.71,261.04
2394,NAPA VALLEY,SFO,SANTA BARBARA,SBA,2025/07/21,30,2301.35,155.69
2395,CHICAGO,ORD,"JACKSON HOLE, WYOMING",JAC,2025/07/09,30,1865.85,313.52
2396,"JACKSON HOLE, WYOMING",JAC,NAPA VALLEY,SFO,2025/07/13,30,1440.71,193.06
2397,NAPA VALLEY,SFO,"PORTLAND, OREGON",PDX,2025/07/17,30,2429.25,136.34
2398,"JACKSON HOLE, WYOMING",JAC,"PORTLAND, OREGON",PDX,2025/07/13,30,988.55,318.51
2399,"PORTLAND, OREGON",PDX,NAPA VALLEY,SFO,2025/07/17,30,2429.25,136.34
2400,PALM SPRINGS,PSP,NAPA VALLEY,SFO,2025/07/05,30,2053.61,139.56
2401,NAPA VALLEY,SFO,CHICAGO,ORD,2025/07/09,30,662.92,135.26
2402,CHICAGO,ORD,"PORTLAND, OREGON",PDX,2025/07/13,30,2822.87,216.71
2403,CHICAGO,ORD,"JACKSON HOLE, WYOMING",JAC,2025/07/13,30,1865.85,315.86
2404,NAPA VALLEY,SFO,"PORTLAND, OREGON",PDX,2025/07/09,30,2429.25,100.86
2405,"PORTLAND, OREGON",PDX,CHICAGO,ORD,2025/07/13,30,2822.87,121.29
2406,CHICAGO,ORD,"JACKSON HOLE, WYOMING",JAC,2025/07/17,30,1865.85,315.86
2407,"JACKSON HOLE, WYOMING",JAC,CHICAGO,ORD,2025/07/17,30,1865.85,315.86
2408,CHICAGO,ORD,SANTA BARBARA,SBA,2025/07/21,30,2903.14,280.13
2409,NAPA VALLEY,SFO,"JACKSON HOLE, WYOMING",JAC,2025/07/09,30,1440.71,150.31
2410,"JACKSON HOLE, WYOMING",JAC,CHICAGO,ORD,2025/07/13,30,1865.85,288.80
2411,CHICAGO,ORD,"PORTLAND, OREGON",PDX,2025/07/17,30,2822.87,227.71
2412,"PORTLAND, OREGON",PDX,CHICAGO,ORD,2025/07/17,30,2822.87,165.36
2413,PALM SPRINGS,PSP,"PORTLAND, OREGON",PDX,2025/07/05,30,1400.62,148.98
2414,"PORTLAND, OREGON",PDX,CHICAGO,ORD,2025/07/09,30,2822.87,129.89
2415,CHICAGO,ORD,NAPA VALLEY,SFO,2025/07/13,30,662.92,210.51
2416,"PORTLAND, OREGON",PDX,NAPA VALLEY,SFO,2025/07/09,30,2429.25,100.86
2417,NAPA VALLEY,SFO,CHICAGO,ORD,2025/07/13,30,662.92,140.64
2418,"PORTLAND, OREGON",PDX,"JACKSON HOLE, WYOMING",JAC,2025/07/09,30,988.55,195.21
2419,CHICAGO,ORD,NAPA VALLEY,SFO,2025/07/17,30,662.92,158.66
2420,NAPA VALLEY,SFO,CHICAGO,ORD,2025/07/17,30,662.92,202.73
2421,PALM SPRINGS,PSP,"JACKSON HOLE, WYOMING",JAC,2025/07/05,30,1215.86,272.61
2422,"JACKSON HOLE, WYOMING",JAC,CHICAGO,ORD,2025/07/09,30,1865.85,285.57
2423,"JACKSON HOLE, WYOMING",JAC,NAPA VALLEY,SFO,2025/07/09,30,1440.71,150.31
2424,"JACKSON HOLE, WYOMING",JAC,"PORTLAND, OREGON",PDX,2025/07/09,30,988.55,210.26
2425,SANTA BARBARA,SBA,CHICAGO,ORD,2025/07/01,30,2903.14,204.95
2426,CHICAGO,ORD,PALM SPRINGS,PSP,2025/07/05,30,2674.32,281.21
2427,PALM SPRINGS,PSP,NAPA VALLEY,SFO,2025/07/09,30,2053.61,110.54
2428,PALM SPRINGS,PSP,"PORTLAND, OREGON",PDX,2025/07/09,30,1400.62,148.98
2429,PALM SPRINGS,PSP,"JACKSON HOLE, WYOMING",JAC,2025/07/09,30,1215.86,272.61
2430,CHICAGO,ORD,NAPA VALLEY,SFO,2025/07/05,30,662.92,148.98
2431,NAPA VALLEY,SFO,PALM SPRINGS,PSP,2025/07/09,30,2053.61,110.54
2432,PALM SPRINGS,PSP,"PORTLAND, OREGON",PDX,2025/07/13,30,1400.62,196.28
2433,PALM SPRINGS,PSP,"JACKSON HOLE, WYOMING",JAC,2025/07/13,30,1215.86,272.61
2434,"PORTLAND, OREGON",PDX,PALM SPRINGS,PSP,2025/07/13,30,1400.62,148.98
2435,PALM SPRINGS,PSP,"JACKSON HOLE, WYOMING",JAC,2025/07/17,30,1215.86,329.39
2436,"JACKSON HOLE, WYOMING",JAC,PALM SPRINGS,PSP,2025/07/17,30,1215.86,272.61
2437,PALM SPRINGS,PSP,SANTA BARBARA,SBA,2025/07/21,30,297.54,178.01
2438,"JACKSON HOLE, WYOMING",JAC,PALM SPRINGS,PSP,2025/07/13,30,1215.86,294.17
2439,PALM SPRINGS,PSP,"PORTLAND, OREGON",PDX,2025/07/17,30,1400.62,164.03
2440,"PORTLAND, OREGON",PDX,PALM SPRINGS,PSP,2025/07/17,30,1400.62,164.03
2441,CHICAGO,ORD,"PORTLAND, OREGON",PDX,2025/07/05,30,2822.87,164.03
2442,"PORTLAND, OREGON",PDX,PALM SPRINGS,PSP,2025/07/09,30,1400.62,148.98
2443,PALM SPRINGS,PSP,NAPA VALLEY,SFO,2025/07/13,30,2053.61,139.56
2444,NAPA VALLEY,SFO,PALM SPRINGS,PSP,2025/07/13,30,2053.61,110.54
2445,PALM SPRINGS,PSP,NAPA VALLEY,SFO,2025/07/17,30,2053.61,139.56
2446,NAPA VALLEY,SFO,PALM SPRINGS,PSP,2025/07/17,30,2053.61,139.56
2447,CHICAGO,ORD,"JACKSON HOLE, WYOMING",JAC,2025/07/05,30,1865.85,315.86
2448,"JACKSON HOLE, WYOMING",JAC,PALM SPRINGS,PSP,2025/07/09,30,1215.86,259.77
2449,SANTA BARBARA,SBA,NAPA VALLEY,SFO,2025/07/01,30,2301.35,155.69
2450,NAPA VALLEY,SFO,PALM SPRINGS,PSP,2025/07/05,30,2053.61,110.54
2451,PALM SPRINGS,PSP,CHICAGO,ORD,2025/07/09,30,2674.32,198.43
2452,NAPA VALLEY,SFO,CHICAGO,ORD,2025/07/05,30,662.92,135.26
2453,CHICAGO,ORD,PALM SPRINGS,PSP,2025/07/09,30,2674.32,179.08
2454,NAPA VALLEY,SFO,"PORTLAND, OREGON",PDX,2025/07/05,30,2429.25,100.86
2455,PALM SPRINGS,PSP,CHICAGO,ORD,2025/07/13,30,2674.32,250.10
2456,CHICAGO,ORD,PALM SPRINGS,PSP,2025/07/13,30,2674.32,281.21
2457,PALM SPRINGS,PSP,CHICAGO,ORD,2025/07/17,30,2674.32,300.49
2458,CHICAGO,ORD,PALM SPRINGS,PSP,2025/07/17,30,2674.32,430.37
2459,NAPA VALLEY,SFO,"JACKSON HOLE, WYOMING",JAC,2025/07/05,30,1440.71,150.31
2460,SANTA BARBARA,SBA,"PORTLAND, OREGON",PDX,2025/07/01,30,1259.74,94.41
2461,"PORTLAND, OREGON",PDX,PALM SPRINGS,PSP,2025/07/05,30,1400.62,148.98
2462,"PORTLAND, OREGON",PDX,CHICAGO,ORD,2025/07/05,30,2822.87,154.61
2463,"PORTLAND, OREGON",PDX,NAPA VALLEY,SFO,2025/07/05,30,2429.25,100.86
2464,"PORTLAND, OREGON",PDX,"JACKSON HOLE, WYOMING",JAC,2025/07/05,30,988.55,210.26
2465,SANTA BARBARA,SBA,"JACKSON HOLE, WYOMING",JAC,2025/07/01,30,1301.87,232.83
2466,"JACKSON HOLE, WYOMING",JAC,PALM SPRINGS,PSP,2025/07/05,30,1215.86,259.38
2467,"JACKSON HOLE, WYOMING",JAC,CHICAGO,ORD,2025/07/05,30,1865.85,285.57
2468,"JACKSON HOLE, WYOMING",JAC,NAPA VALLEY,SFO,2025/07/05,30,1440.71,150.31
2469,"JACKSON HOLE, WYOMING",JAC,"PORTLAND, OREGON",PDX,2025/07/05,30,988.55,242.51
2470,SANTA BARBARA,SBA,PALM SPRINGS,PSP,2025/08/01,31,297.54,216.71
2471,PALM SPRINGS,PSP,CHICAGO,ORD,2025/08/05,31,2674.32,223.16
